u_id,u_name,v_id,v_name,type
329,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",759,"Theobald, Mr. Thomas Leonard",CONNECTED
329,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",549,"Goldsmith, Mr. Frank John",HUSBAND
329,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",166,"Goldsmith, Master. Frank John William ""Frankie""",SON
329,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",575,"Rush, Mr. Alfred George John",CONNECTED
481,"Goodwin, Master. Harold Victor",72,"Goodwin, Miss. Lillian Amy",SISTER
481,"Goodwin, Master. Harold Victor",1032,"Goodwin, Miss. Jessie Allis",SISTER
481,"Goodwin, Master. Harold Victor",387,"Goodwin, Master. Sidney Leonard",BROTHER
481,"Goodwin, Master. Harold Victor",679,"Goodwin, Mrs. Frederick (Augusta Tyler)",MOTHER
481,"Goodwin, Master. Harold Victor",1031,"Goodwin, Mr. Charles Frederick",FATHER
481,"Goodwin, Master. Harold Victor",684,"Goodwin, Mr. Charles Edward",BROTHER
481,"Goodwin, Master. Harold Victor",60,"Goodwin, Master. William Frederick",BROTHER
387,"Goodwin, Master. Sidney Leonard",1031,"Goodwin, Mr. Charles Frederick",FATHER
387,"Goodwin, Master. Sidney Leonard",1032,"Goodwin, Miss. Jessie Allis",SISTER
387,"Goodwin, Master. Sidney Leonard",481,"Goodwin, Master. Harold Victor",BROTHER
387,"Goodwin, Master. Sidney Leonard",679,"Goodwin, Mrs. Frederick (Augusta Tyler)",MOTHER
387,"Goodwin, Master. Sidney Leonard",684,"Goodwin, Mr. Charles Edward",BROTHER
387,"Goodwin, Master. Sidney Leonard",60,"Goodwin, Master. William Frederick",BROTHER
387,"Goodwin, Master. Sidney Leonard",72,"Goodwin, Miss. Lillian Amy",SISTER
60,"Goodwin, Master. William Frederick",1031,"Goodwin, Mr. Charles Frederick",FATHER
60,"Goodwin, Master. William Frederick",387,"Goodwin, Master. Sidney Leonard",BROTHER
60,"Goodwin, Master. William Frederick",679,"Goodwin, Mrs. Frederick (Augusta Tyler)",MOTHER
60,"Goodwin, Master. William Frederick",684,"Goodwin, Mr. Charles Edward",BROTHER
60,"Goodwin, Master. William Frederick",481,"Goodwin, Master. Harold Victor",BROTHER
60,"Goodwin, Master. William Frederick",72,"Goodwin, Miss. Lillian Amy",SISTER
60,"Goodwin, Master. William Frederick",1032,"Goodwin, Miss. Jessie Allis",SISTER
1032,"Goodwin, Miss. Jessie Allis",679,"Goodwin, Mrs. Frederick (Augusta Tyler)",MOTHER
1032,"Goodwin, Miss. Jessie Allis",72,"Goodwin, Miss. Lillian Amy",SISTER
1032,"Goodwin, Miss. Jessie Allis",481,"Goodwin, Master. Harold Victor",BROTHER
1032,"Goodwin, Miss. Jessie Allis",387,"Goodwin, Master. Sidney Leonard",BROTHER
1032,"Goodwin, Miss. Jessie Allis",684,"Goodwin, Mr. Charles Edward",BROTHER
1032,"Goodwin, Miss. Jessie Allis",60,"Goodwin, Master. William Frederick",BROTHER
1032,"Goodwin, Miss. Jessie Allis",1031,"Goodwin, Mr. Charles Frederick",FATHER
72,"Goodwin, Miss. Lillian Amy",684,"Goodwin, Mr. Charles Edward",BROTHER
72,"Goodwin, Miss. Lillian Amy",60,"Goodwin, Master. William Frederick",BROTHER
72,"Goodwin, Miss. Lillian Amy",387,"Goodwin, Master. Sidney Leonard",BROTHER
72,"Goodwin, Miss. Lillian Amy",1031,"Goodwin, Mr. Charles Frederick",FATHER
72,"Goodwin, Miss. Lillian Amy",481,"Goodwin, Master. Harold Victor",BROTHER
72,"Goodwin, Miss. Lillian Amy",679,"Goodwin, Mrs. Frederick (Augusta Tyler)",MOTHER
72,"Goodwin, Miss. Lillian Amy",1032,"Goodwin, Miss. Jessie Allis",SISTER
684,"Goodwin, Mr. Charles Edward",72,"Goodwin, Miss. Lillian Amy",SISTER
684,"Goodwin, Mr. Charles Edward",60,"Goodwin, Master. William Frederick",BROTHER
684,"Goodwin, Mr. Charles Edward",1032,"Goodwin, Miss. Jessie Allis",SISTER
684,"Goodwin, Mr. Charles Edward",1031,"Goodwin, Mr. Charles Frederick",FATHER
684,"Goodwin, Mr. Charles Edward",481,"Goodwin, Master. Harold Victor",BROTHER
684,"Goodwin, Mr. Charles Edward",387,"Goodwin, Master. Sidney Leonard",BROTHER
684,"Goodwin, Mr. Charles Edward",679,"Goodwin, Mrs. Frederick (Augusta Tyler)",MOTHER
1031,"Goodwin, Mr. Charles Frederick",72,"Goodwin, Miss. Lillian Amy",DAUGHTER
1031,"Goodwin, Mr. Charles Frederick",60,"Goodwin, Master. William Frederick",SON
1031,"Goodwin, Mr. Charles Frederick",481,"Goodwin, Master. Harold Victor",SON
1031,"Goodwin, Mr. Charles Frederick",684,"Goodwin, Mr. Charles Edward",SON
1031,"Goodwin, Mr. Charles Frederick",1032,"Goodwin, Miss. Jessie Allis",DAUGHTER
1031,"Goodwin, Mr. Charles Frederick",679,"Goodwin, Mrs. Frederick (Augusta Tyler)",WIFE
1031,"Goodwin, Mr. Charles Frederick",387,"Goodwin, Master. Sidney Leonard",SON
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",684,"Goodwin, Mr. Charles Edward",SON
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",1031,"Goodwin, Mr. Charles Frederick",HUSBAND
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",1032,"Goodwin, Miss. Jessie Allis",DAUGHTER
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",72,"Goodwin, Miss. Lillian Amy",DAUGHTER
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",387,"Goodwin, Master. Sidney Leonard",SON
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",481,"Goodwin, Master. Harold Victor",SON
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",60,"Goodwin, Master. William Frederick",SON
888,"Graham, Miss. Margaret Edith",610,"Shutes, Miss. Elizabeth W",CONNECTED
888,"Graham, Miss. Margaret Edith",269,"Graham, Mrs. William Thompson (Edith Junkins)",MOTHER
333,"Graham, Mr. George Edward",269,"Graham, Mrs. William Thompson (Edith Junkins)",WIFE
333,"Graham, Mr. George Edward",610,"Shutes, Miss. Elizabeth W",SAME_TICKET
269,"Graham, Mrs. William Thompson (Edith Junkins)",610,"Shutes, Miss. Elizabeth W",CONNECTED
269,"Graham, Mrs. William Thompson (Edith Junkins)",888,"Graham, Miss. Margaret Edith",DAUGHTER
269,"Graham, Mrs. William Thompson (Edith Junkins)",333,"Graham, Mr. George Edward",HUSBAND
715,"Greenberg, Mr. Samuel",801,"Ponesell, Mr. Martin",CONNECTED
98,"Greenfield, Mr. William Bertram",1242,"Greenfield, Mrs. Leo David (Blanche Strouse)",WIFE
1242,"Greenfield, Mrs. Leo David (Blanche Strouse)",98,"Greenfield, Mr. William Bertram",HUSBAND
985,"Guest, Mr. Robert",432,"Thorneycroft, Mrs. Percival (Florence Kate White)",CONNECTED
985,"Guest, Mr. Robert",640,"Thorneycroft, Mr. Percival",CONNECTED
790,"Guggenheim, Mr. Benjamin",140,"Giglio, Mr. Victor",CONNECTED
790,"Guggenheim, Mr. Benjamin",370,"Aubart, Mme. Leontine Pauline",CONNECTED
790,"Guggenheim, Mr. Benjamin",182,"Pernot, Mr. Rene",CHAUFFEUR
877,"Gustafsson, Mr. Alfred Ossian",139,"Osen, Mr. Olaf Elon",CONNECTED
105,"Gustafsson, Mr. Anders Vilhelm",69,"Andersson, Miss. Erna Alexandra",CONNECTED
393,"Gustafsson, Mr. Johan Birger",69,"Andersson, Miss. Erna Alexandra",CONNECTED
294,"Haas, Miss. Aloisia",354,"Arnold-Franchi, Mr. Josef",COUSIN
294,"Haas, Miss. Aloisia",1057,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",SHARED_CABIN
294,"Haas, Miss. Aloisia",185,"Kink-Heilmann, Miss. Luise Gretchen",SHARED_CABIN
294,"Haas, Miss. Aloisia",1268,"Kink, Miss. Maria",SHARED_CABIN
294,"Haas, Miss. Aloisia",50,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",SHARED_CABIN
1207,"Hagardon, Miss. Kate",958,"Burns, Miss. Mary Delia",CONNECTED
1207,"Hagardon, Miss. Kate",45,"Devaney, Miss. Margaret Delia",CONNECTED
404,"Hakkarainen, Mr. Pekka Pietari",143,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",WIFE
143,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",404,"Hakkarainen, Mr. Pekka Pietari",HUSBAND
756,"Hamalainen, Master. Viljo",1130,"Hiltunen, Miss. Marta",CONNECTED
756,"Hamalainen, Master. Viljo",248,"Hamalainen, Mrs. William (Anna)",MOTHER
248,"Hamalainen, Mrs. William (Anna)",756,"Hamalainen, Master. Viljo",SON
248,"Hamalainen, Mrs. William (Anna)",1130,"Hiltunen, Miss. Marta",CONNECTED
442,"Hampe, Mr. Leon",1186,"Wittevrongel, Mr. Camille",CONNECTED
442,"Hampe, Mr. Leon",201,"Vande Walle, Mr. Nestor Cyriel",CONNECTED
861,"Hansen, Mr. Claus Peter",1201,"Hansen, Mrs. Claus Peter (Jennie L Howard)",WIFE
1201,"Hansen, Mrs. Claus Peter (Jennie L Howard)",861,"Hansen, Mr. Claus Peter",HUSBAND
1265,"Harbeck, Mr. William H",200,"Yrois, Miss. Henriette (""Mrs Harbeck"")",COMPANION
371,"Harder, Mr. George Achilles",1256,"Harder, Mrs. George Achilles (Dorothy Annan)",WIFE
1256,"Harder, Mrs. George Achilles (Dorothy Annan)",371,"Harder, Mr. George Achilles",HUSBAND
236,"Harknett, Miss. Alice Phoebe",925,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",LANDLADY
236,"Harknett, Miss. Alice Phoebe",784,"Johnston, Mr. Andrew G",LANDLORD
236,"Harknett, Miss. Alice Phoebe",437,"Ford, Miss. Doolina Margaret ""Daisy""",CONNECTED
236,"Harknett, Miss. Alice Phoebe",737,"Ford, Mrs. Edward (Margaret Ann Watson)",CONNECTED
721,"Harper, Miss. Annie Jessie ""Nina""",849,"Harper, Rev. John",CONNECTED
721,"Harper, Miss. Annie Jessie ""Nina""",597,"Leitch, Miss. Jessie Wills",CONNECTED
646,"Harper, Mr. Henry Sleeper",682,"Hassab, Mr. Hammad",CONNECTED
646,"Harper, Mr. Henry Sleeper",53,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",WIFE
53,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",646,"Harper, Mr. Henry Sleeper",HUSBAND
53,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",682,"Hassab, Mr. Hammad",CONNECTED
849,"Harper, Rev. John",721,"Harper, Miss. Annie Jessie ""Nina""",CONNECTED
849,"Harper, Rev. John",597,"Leitch, Miss. Jessie Wills",CONNECTED
603,"Harrington, Mr. Charles H",959,"Moore, Mr. Clarence Bloomfield",EMPLOYER
571,"Harris, Mr. George",1047,"Duquemin, Mr. Joseph",CONNECTED
63,"Harris, Mr. Henry Birkhardt",231,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",WIFE
220,"Harris, Mr. Walter",1171,"Oxenham, Mr. Percy Thomas",CONNECTED
231,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",63,"Harris, Mr. Henry Birkhardt",HUSBAND
536,"Hart, Miss. Eva Miriam",441,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",MOTHER
536,"Hart, Miss. Eva Miriam",315,"Hart, Mr. Benjamin",FATHER
315,"Hart, Mr. Benjamin",536,"Hart, Miss. Eva Miriam",DAUGHTER
315,"Hart, Mr. Benjamin",441,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",WIFE
412,"Hart, Mr. Henry",777,"Tobin, Mr. Roger",CONNECTED
412,"Hart, Mr. Henry",865,"Gill, Mr. John William",CONNECTED
412,"Hart, Mr. Henry",202,"Sage, Mr. Frederick",CONNECTED
412,"Hart, Mr. Henry",1008,"Thomas, Mr. John",CONNECTED
412,"Hart, Mr. Henry",917,"Robins, Mr. Alexander A",CONNECTED
412,"Hart, Mr. Henry",758,"Bailey, Mr. Percy Andrew",CONNECTED
412,"Hart, Mr. Henry",785,"Ali, Mr. William",CONNECTED
441,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",536,"Hart, Miss. Eva Miriam",DAUGHTER
441,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",315,"Hart, Mr. Benjamin",HUSBAND
682,"Hassab, Mr. Hammad",53,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",CONNECTED
682,"Hassab, Mr. Hammad",646,"Harper, Mr. Henry Sleeper",CONNECTED
732,"Hassan, Mr. Houssein G N",208,"Albimona, Mr. Nassef Cassem",CONNECTED
732,"Hassan, Mr. Houssein G N",525,"Kassem, Mr. Fared",CONNECTED
311,"Hays, Miss. Margaret Bechstein",880,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",CONNECTED
311,"Hays, Miss. Margaret Bechstein",1042,"Earnshaw, Mrs. Boulton (Olive Potter)",CONNECTED
1200,"Hays, Mr. Charles Melville",1282,"Payne, Mr. Vivian Ponsonby",CONNECTED
1200,"Hays, Mr. Charles Melville",821,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",WIFE
1200,"Hays, Mr. Charles Melville",521,"Perreault, Miss. Anne",CONNECTED
821,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1200,"Hays, Mr. Charles Melville",HUSBAND
821,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",521,"Perreault, Miss. Anne",CONNECTED
821,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1282,"Payne, Mr. Vivian Ponsonby",CONNECTED
805,"Hedman, Mr. Oskar Arvid",720,"Johnson, Mr. Malkolm Joackim",CONNECTED
931,"Hee, Mr. Ling",170,"Ling, Mr. Lee",CONNECTED
931,"Hee, Mr. Ling",644,"Foo, Mr. Choong",CONNECTED
931,"Hee, Mr. Ling",693,"Lam, Mr. Ali",CONNECTED
931,"Hee, Mr. Ling",75,"Bing, Mr. Lee",CONNECTED
931,"Hee, Mr. Ling",510,"Lang, Mr. Fang",CONNECTED
931,"Hee, Mr. Ling",827,"Lam, Mr. Len",CONNECTED
931,"Hee, Mr. Ling",839,"Chip, Mr. Chang",CONNECTED
655,"Hegarty, Miss. Hanora ""Nora""",144,"Burke, Mr. Jeremiah",COUSIN
314,"Hendekovic, Mr. Ignjac",101,"Petranec, Miss. Matilda",CONNECTED
616,"Herman, Miss. Alice",755,"Herman, Mrs. Samuel (Jane Laver)",MOTHER
616,"Herman, Miss. Alice",1245,"Herman, Mr. Samuel",FATHER
616,"Herman, Miss. Alice",1277,"Herman, Miss. Kate",SISTER
616,"Herman, Miss. Alice",1122,"Sweet, Mr. George Frederick",CONNECTED
1277,"Herman, Miss. Kate",755,"Herman, Mrs. Samuel (Jane Laver)",MOTHER
1277,"Herman, Miss. Kate",1245,"Herman, Mr. Samuel",FATHER
1277,"Herman, Miss. Kate",616,"Herman, Miss. Alice",SISTER
1277,"Herman, Miss. Kate",1122,"Sweet, Mr. George Frederick",CONNECTED
1245,"Herman, Mr. Samuel",755,"Herman, Mrs. Samuel (Jane Laver)",WIFE
1245,"Herman, Mr. Samuel",1277,"Herman, Miss. Kate",DAUGHTER
1245,"Herman, Mr. Samuel",1122,"Sweet, Mr. George Frederick",CONNECTED
1245,"Herman, Mr. Samuel",616,"Herman, Miss. Alice",DAUGHTER
755,"Herman, Mrs. Samuel (Jane Laver)",1122,"Sweet, Mr. George Frederick",CONNECTED
755,"Herman, Mrs. Samuel (Jane Laver)",616,"Herman, Miss. Alice",DAUGHTER
755,"Herman, Mrs. Samuel (Jane Laver)",1277,"Herman, Miss. Kate",DAUGHTER
755,"Herman, Mrs. Samuel (Jane Laver)",1245,"Herman, Mr. Samuel",HUSBAND
656,"Hickman, Mr. Leonard Mark",386,"Davies, Mr. Charles Henry",CONNECTED
656,"Hickman, Mr. Leonard Mark",121,"Hickman, Mr. Stanley George",CONNECTED
656,"Hickman, Mr. Leonard Mark",1104,"Deacon, Mr. Percy William",CONNECTED
656,"Hickman, Mr. Leonard Mark",666,"Hickman, Mr. Lewis",CONNECTED
656,"Hickman, Mr. Leonard Mark",73,"Hood, Mr. Ambrose Jr",CONNECTED
656,"Hickman, Mr. Leonard Mark",1244,"Dibden, Mr. William",CONNECTED
666,"Hickman, Mr. Lewis",1244,"Dibden, Mr. William",CONNECTED
666,"Hickman, Mr. Lewis",656,"Hickman, Mr. Leonard Mark",CONNECTED
666,"Hickman, Mr. Lewis",73,"Hood, Mr. Ambrose Jr",CONNECTED
666,"Hickman, Mr. Lewis",1104,"Deacon, Mr. Percy William",CONNECTED
666,"Hickman, Mr. Lewis",121,"Hickman, Mr. Stanley George",CONNECTED
666,"Hickman, Mr. Lewis",386,"Davies, Mr. Charles Henry",CONNECTED
121,"Hickman, Mr. Stanley George",1244,"Dibden, Mr. William",CONNECTED
121,"Hickman, Mr. Stanley George",386,"Davies, Mr. Charles Henry",CONNECTED
121,"Hickman, Mr. Stanley George",656,"Hickman, Mr. Leonard Mark",CONNECTED
121,"Hickman, Mr. Stanley George",1104,"Deacon, Mr. Percy William",CONNECTED
121,"Hickman, Mr. Stanley George",666,"Hickman, Mr. Lewis",CONNECTED
121,"Hickman, Mr. Stanley George",73,"Hood, Mr. Ambrose Jr",CONNECTED
1038,"Hilliard, Mr. Herbert Henry",7,"McCarthy, Mr. Timothy J",CONNECTED
1130,"Hiltunen, Miss. Marta",248,"Hamalainen, Mrs. William (Anna)",CONNECTED
1130,"Hiltunen, Miss. Marta",756,"Hamalainen, Master. Viljo",CONNECTED
330,"Hippach, Miss. Jean Gertrude",524,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",MOTHER
524,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",330,"Hippach, Miss. Jean Gertrude",DAUGHTER
480,"Hirvonen, Miss. Hildur E",896,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",MOTHER
480,"Hirvonen, Miss. Hildur E",665,"Lindqvist, Mr. Eino William",UNCLE
480,"Hirvonen, Miss. Hildur E",1143,"Abrahamsson, Mr. Abraham August Johannes",CONNECTED
896,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",480,"Hirvonen, Miss. Hildur E",DAUGHTER
896,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",1143,"Abrahamsson, Mr. Abraham August Johannes",CONNECTED
896,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",665,"Lindqvist, Mr. Eino William",BROTHER
944,"Hocking, Miss. Ellen Nellie""""",893,"Wilkes, Mrs. James (Ellen Needs)",AUNT
944,"Hocking, Miss. Ellen Nellie""""",438,"Richards, Mrs. Sidney (Emily Hocking)",SISTER
944,"Hocking, Miss. Ellen Nellie""""",832,"Richards, Master. George Sibley",NEPHEW
944,"Hocking, Miss. Ellen Nellie""""",775,"Hocking, Mrs. Elizabeth (Eliza Needs)",MOTHER
944,"Hocking, Miss. Ellen Nellie""""",408,"Richards, Master. William Rowe",NEPHEW
530,"Hocking, Mr. Richard George",893,"Wilkes, Mrs. James (Ellen Needs)",AUNT
530,"Hocking, Mr. Richard George",408,"Richards, Master. William Rowe",NEPHEW
530,"Hocking, Mr. Richard George",1269,"Cotterill, Mr. Henry Harry""""",FRIEND
530,"Hocking, Mr. Richard George",438,"Richards, Mrs. Sidney (Emily Hocking)",SISTER
530,"Hocking, Mr. Richard George",758,"Bailey, Mr. Percy Andrew",FRIEND
530,"Hocking, Mr. Richard George",775,"Hocking, Mrs. Elizabeth (Eliza Needs)",WIFE
530,"Hocking, Mr. Richard George",832,"Richards, Master. George Sibley",NEPHEW
775,"Hocking, Mrs. Elizabeth (Eliza Needs)",530,"Hocking, Mr. Richard George",HUSBAND
775,"Hocking, Mrs. Elizabeth (Eliza Needs)",408,"Richards, Master. William Rowe",GRANDSON
775,"Hocking, Mrs. Elizabeth (Eliza Needs)",438,"Richards, Mrs. Sidney (Emily Hocking)",DAUGHTER
775,"Hocking, Mrs. Elizabeth (Eliza Needs)",944,"Hocking, Miss. Ellen Nellie""""",DAUGHTER
775,"Hocking, Mrs. Elizabeth (Eliza Needs)",893,"Wilkes, Mrs. James (Ellen Needs)",SISTER
775,"Hocking, Mrs. Elizabeth (Eliza Needs)",832,"Richards, Master. George Sibley",GRANDSON
724,"Hodges, Mr. Henry Price",99,"Doling, Mrs. John T (Ada Julia Bone)",CONNECTED
724,"Hodges, Mr. Henry Price",652,"Doling, Miss. Elsie",CONNECTED
766,"Hogeboom, Mrs. John C (Anna Andrews)",276,"Andrews, Miss. Kornelia Theodosia",CONNECTED
766,"Hogeboom, Mrs. John C (Anna Andrews)",628,"Longley, Miss. Gretchen Fiske",CONNECTED
237,"Hold, Mr. Stephen",1140,"Hold, Mrs. Stephen (Annie Margaret Hill)",WIFE
1140,"Hold, Mrs. Stephen (Annie Margaret Hill)",237,"Hold, Mr. Stephen",HUSBAND
997,"Holthen, Mr. Johan Martin",1102,"Andersen, Mr. Albert Karvin",CONNECTED
997,"Holthen, Mr. Johan Martin",509,"Olsen, Mr. Henry Margido",CONNECTED
36,"Holverson, Mr. Alexander Oskar",384,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",WIFE
384,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",36,"Holverson, Mr. Alexander Oskar",HUSBAND
73,"Hood, Mr. Ambrose Jr",656,"Hickman, Mr. Leonard Mark",CONNECTED
73,"Hood, Mr. Ambrose Jr",1244,"Dibden, Mr. William",CONNECTED
73,"Hood, Mr. Ambrose Jr",121,"Hickman, Mr. Stanley George",CONNECTED
73,"Hood, Mr. Ambrose Jr",386,"Davies, Mr. Charles Henry",CONNECTED
73,"Hood, Mr. Ambrose Jr",666,"Hickman, Mr. Lewis",CONNECTED
73,"Hood, Mr. Ambrose Jr",1104,"Deacon, Mr. Percy William",CONNECTED
905,"Howard, Mr. Benjamin",1105,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",WIFE
1105,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",905,"Howard, Mr. Benjamin",HUSBAND
225,"Hoyt, Mr. Frederick Maxfield",487,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",WIFE
487,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",225,"Hoyt, Mr. Frederick Maxfield",HUSBAND
700,"Humblen, Mr. Adolf Mathias Nicolai Olsen",949,"Abelseth, Mr. Olaus Jorgensen",SAME_CABIN
799,"Ibrahim Shawah, Mr. Yousseff",115,"Attalah, Miss. Malake",CONNECTED
62,"Icard, Miss. Amelie",830,"Stone, Mrs. George Nelson (Martha Evelyn)",EMPLOYER
910,"Ilmakangas, Miss. Ida Livija",730,"Ilmakangas, Miss. Pieta Sofia",SISTER
730,"Ilmakangas, Miss. Pieta Sofia",910,"Ilmakangas, Miss. Ida Livija",SISTER
1264,"Ismay, Mr. Joseph Bruce",816,"Fry, Mr. Richard",CONNECTED
218,"Jacobsohn, Mr. Sidney Samuel",1133,"Christy, Mrs. (Alice Frances)",CONNECTED
218,"Jacobsohn, Mr. Sidney Samuel",601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",WIFE
218,"Jacobsohn, Mr. Sidney Samuel",581,"Christy, Miss. Julie Rachel",CONNECTED
601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",218,"Jacobsohn, Mr. Sidney Samuel",HUSBAND
601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",581,"Christy, Miss. Julie Rachel",CONNECTED
601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",1133,"Christy, Mrs. (Alice Frances)",CONNECTED
923,"Jefferys, Mr. Clifford Thomas",1150,"Bentham, Miss. Lilian W",CONNECTED
923,"Jefferys, Mr. Clifford Thomas",398,"McKane, Mr. Peter David",CONNECTED
923,"Jefferys, Mr. Clifford Thomas",1211,"Jefferys, Mr. Ernest Wilfred",BROTHER
923,"Jefferys, Mr. Clifford Thomas",1230,"Denbury, Mr. Herbert",CONNECTED
923,"Jefferys, Mr. Clifford Thomas",727,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",SISTER
923,"Jefferys, Mr. Clifford Thomas",477,"Renouf, Mr. Peter Henry",CONNECTED
1211,"Jefferys, Mr. Ernest Wilfred",398,"McKane, Mr. Peter David",CONNECTED
1211,"Jefferys, Mr. Ernest Wilfred",477,"Renouf, Mr. Peter Henry",CONNECTED
1211,"Jefferys, Mr. Ernest Wilfred",1230,"Denbury, Mr. Herbert",CONNECTED
1211,"Jefferys, Mr. Ernest Wilfred",727,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",SISTER
1211,"Jefferys, Mr. Ernest Wilfred",923,"Jefferys, Mr. Clifford Thomas",BROTHER
1211,"Jefferys, Mr. Ernest Wilfred",1150,"Bentham, Miss. Lilian W",CONNECTED
641,"Jensen, Mr. Hans Peder",722,"Jensen, Mr. Svend Lauritz",CONNECTED
641,"Jensen, Mr. Hans Peder",722,"Jensen, Mr. Svend Lauritz",CONNECTED
641,"Jensen, Mr. Hans Peder",772,"Jensen, Mr. Niels Peder",CONNECTED
772,"Jensen, Mr. Niels Peder",722,"Jensen, Mr. Svend Lauritz",NEPHEW
772,"Jensen, Mr. Niels Peder",722,"Jensen, Mr. Svend Lauritz",CONNECTED
772,"Jensen, Mr. Niels Peder",641,"Jensen, Mr. Hans Peder",CONNECTED
722,"Jensen, Mr. Svend Lauritz",772,"Jensen, Mr. Niels Peder",UNCLE
722,"Jensen, Mr. Svend Lauritz",772,"Jensen, Mr. Niels Peder",CONNECTED
722,"Jensen, Mr. Svend Lauritz",641,"Jensen, Mr. Hans Peder",CONNECTED
474,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",328,"Ball, Mrs. (Ada E Hall)",CONNECTED
474,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",293,"Levy, Mr. Rene Jacques",SAME_CABIN
474,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",1193,"Malachard, Mr. Noel",SAME_CABIN
806,"Johansson, Mr. Karl Johan",1149,"Niklasson, Mr. Samuel",CONNECTED
806,"Johansson, Mr. Karl Johan",1192,"Olsson, Mr. Oscar Wilhelm",CONNECTED
1191,"Johansson, Mr. Nils",834,"Augustsson, Mr. Albert",COMPANION
1191,"Johansson, Mr. Nils",92,"Andreasson, Mr. Paul Edvin",COMPANION
1191,"Johansson, Mr. Nils",570,"Jonsson, Mr. Carl",COMPANION
1191,"Johansson, Mr. Nils",1049,"Lundin, Miss. Olga Elida",CONNECTED
870,"Johnson, Master. Harold Theodor",9,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",MOTHER
870,"Johnson, Master. Harold Theodor",173,"Johnson, Miss. Eleanor Ileen",SISTER
173,"Johnson, Miss. Eleanor Ileen",870,"Johnson, Master. Harold Theodor",BROTHER
173,"Johnson, Miss. Eleanor Ileen",9,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",MOTHER
598,"Johnson, Mr. Alfred",1015,"Carver, Mr. Alfred John",CONNECTED
598,"Johnson, Mr. Alfred",440,"Kvillner, Mr. Johan Henrik Johannesson",CONNECTED
598,"Johnson, Mr. Alfred",303,"Johnson, Mr. William Cahoone Jr",CONNECTED
598,"Johnson, Mr. Alfred",180,"Leonard, Mr. Lionel",CONNECTED
598,"Johnson, Mr. Alfred",1044,"Storey, Mr. Thomas",CONNECTED
598,"Johnson, Mr. Alfred",272,"Tornquist, Mr. William Henry",SAME_TICKET
